Commit Hash,ClassQualifiedName,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.PictureThread,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.RatingThread,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.SigfoodActivity,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.SigfoodApi,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.SigfoodMain,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.SigfoodSettings,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.SigfoodThread,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.ApplicationTest,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.Bewertung,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.CommentFragment,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.CommentThread,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.CustomMultiPartEntity,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.Hauptgericht,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.HttpMultipartClient,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.Kommentar,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.MealActivity,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.MealFragment,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.MensaEssen,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.PictureThread,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.RatingThread,0,0,0
044fa41454f79b81bb107561dbdcd869a79e4215,de.sigfood.SigfoodActivity,0,0,0
