Commit,LOC,LCOM,CBO,WMC
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.92,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.93,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.94,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
0.95,526.0,800.0,69.0,148.0
